RT	Name	EdU_4h_OCT4_18h_OFF_ES	EdU_4h_OCT4_18h_OFF_MS	EdU_4h_OCT4_18h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ2970	0.428975	NA	NA	0.418656	NA	NA
ES	IZ2971	0.534802	NA	NA	0.457458	NA	NA
ES	IZ2972	0.444664	NA	NA	0.491683	NA	NA
ES	IZ2973	0.543922	NA	NA	0.555975	NA	NA
ES	IZ2975	0.498856	NA	NA	0.512566	NA	NA
ES	IZ2976	0.54138	NA	NA	0.513388	NA	NA
ES	IZ2977	0.578862	NA	NA	0.474156	NA	NA
ES	IZ2978	0.445167	NA	NA	0.470819	NA	NA
ES	IZ2979	0.592536	NA	NA	0.556813	NA	NA
ES	IZ2980	0.744472	NA	NA	0.697048	NA	NA
ES	IZ2981	0.570268	NA	NA	0.592707	NA	NA
ES	IZ2982	0.571278	NA	NA	0.55179	NA	NA
ES	IZ2983	0.60266	NA	NA	0.558891	NA	NA
ES	IZ2984	0.501125	NA	NA	0.454545	NA	NA
ES	IZ2985	0.61127	NA	NA	0.540529	NA	NA
ES	IZ2986	0.52518	NA	NA	0.495865	NA	NA
ES	IZ2987	0.570262	NA	NA	0.543043	NA	NA
ES	IZ2988	0.566966	NA	NA	0.56557	NA	NA
ES	IZ2989	0.652813	NA	NA	0.624002	NA	NA
ES	IZ2990	0.747774	NA	NA	0.723364	NA	NA
ES	IZ2991	0.646473	NA	NA	0.614823	NA	NA
ES	IZ2992	0.640403	NA	NA	0.630265	NA	NA
ES	IZ2993	0.52114	NA	NA	0.596033	NA	NA
ES	IZ2994	0.641155	NA	NA	0.546787	NA	NA
ES	IZ2995	0.528725	NA	NA	0.536762	NA	NA
ES	IZ2996	0.587985	NA	NA	0.591034	NA	NA
ES	IZ2997	0.641916	NA	NA	0.600615	NA	NA
ES	IZ2998	0.731296	NA	NA	0.711218	NA	NA
ES	IZ2999	0.578376	NA	NA	0.598557	NA	NA
ES	IZ3000	0.573287	NA	NA	0.583925	NA	NA
ES	IZ3001	0.562149	NA	NA	0.517568	NA	NA
ES	IZ3002	0.527217	NA	NA	0.615249	NA	NA
ES	IZ3003	0.591783	NA	NA	0.67032	NA	NA
ES	IZ3004	0.489726	NA	NA	0.575987	NA	NA
ES	IZ3005	0.471238	NA	NA	0.510884	NA	NA
ES	IZ3009	0.570509	NA	NA	0.651965	NA	NA
ES	IZ3010	0.614826	NA	NA	0.642769	NA	NA
ES	IZ3011	0.528481	NA	NA	0.525489	NA	NA
ES	IZ3012	0.630519	NA	NA	0.571823	NA	NA
ES	IZ3013	0.612799	NA	NA	0.56556	NA	NA
ES	IZ3014	0.542144	NA	NA	0.514653	NA	NA
ES	IZ3015	0.555072	NA	NA	0.55597	NA	NA
ES	IZ3016	0.513004	NA	NA	0.407367	NA	NA
ES	IZ3020	0.551781	NA	NA	0.527593	NA	NA
ES	IZ3021	0.619378	NA	NA	0.589355	NA	NA
ES	IZ3022	0.473533	NA	NA	0.485003	NA	NA
ES	IZ3023	0.517581	NA	NA	0.470833	NA	NA
ES	IZ3024	0.49682	NA	NA	0.591441	NA	NA
ES	IZ3025	0.484676	NA	NA	0.536356	NA	NA
ES	IZ3026	0.497336	NA	NA	0.512549	NA	NA
ES	IZ3027	0.519102	NA	NA	0.575175	NA	NA
ES	IZ3028	0.521625	NA	NA	0.525068	NA	NA
ES	IZ3029	0.604686	NA	NA	0.652779	NA	NA
ES	IZ3030	0.560868	NA	NA	0.667405	NA	NA
ES	IZ3031	0.474543	NA	NA	0.566396	NA	NA
ES	IZ3032	0.518088	NA	NA	0.508801	NA	NA
ES	IZ3033	0.540888	NA	NA	0.50506	NA	NA
ES	IZ3034	0.577352	NA	NA	0.619401	NA	NA
ES	IZ3035	0.646474	NA	NA	0.581013	NA	NA
ES	IZ3036	0.545691	NA	NA	0.495855	NA	NA
ES	IZ3037	0.633564	NA	NA	0.588108	NA	NA
ES	IZ3041	0.91236	NA	NA	0.903661	NA	NA
ES	IZ3042	0.917166	NA	NA	1.09106	NA	NA
ES	IZ3043	1.13344	NA	NA	0.992575	NA	NA
ES	IZ3044	1.43449	NA	NA	1.01387	NA	NA
ES	IZ3045	1.35271	NA	NA	1.12904	NA	NA
ES	IZ3046	1.10253	NA	NA	0.677018	NA	NA
ES	IZ3047	1.07164	NA	NA	0.743794	NA	NA
ES	IZ3048	0.784733	NA	NA	0.697451	NA	NA
ES	IZ3049	0.760673	NA	NA	0.590206	NA	NA
ES	IZ3050	0.917169	NA	NA	0.748807	NA	NA
ES	IZ3051	0.846266	NA	NA	0.61565	NA	NA
ES	IZ3052	0.610504	NA	NA	0.531337	NA	NA
ES	IZ3053	0.610775	NA	NA	0.582681	NA	NA
ES	IZ3054	0.641926	NA	NA	0.503392	NA	NA
ES	IZ3055	0.851852	NA	NA	0.722106	NA	NA
ES	IZ3056	0.982264	NA	NA	0.891138	NA	NA
ES	IZ3057	1.22003	NA	NA	0.944962	NA	NA
ES	IZ3058	1.09416	NA	NA	0.787194	NA	NA
ES	IZ3059	1.10606	NA	NA	0.72209	NA	NA
ES	IZ3060	0.83209	NA	NA	0.721667	NA	NA
ES	IZ3061	0.898427	NA	NA	0.793461	NA	NA
ES	IZ3062	0.940471	NA	NA	0.784696	NA	NA
ES	IZ3063	0.819686	NA	NA	0.778431	NA	NA
ES	IZ3064	0.849809	NA	NA	0.84814	NA	NA
ES	IZ3065	0.852594	NA	NA	0.828091	NA	NA
ES	IZ3066	0.984784	NA	NA	0.802242	NA	NA
ES	IZ3067	0.789289	NA	NA	0.740459	NA	NA
ES	IZ3068	0.620388	NA	NA	0.551794	NA	NA
ES	IZ3069	0.705981	NA	NA	0.575183	NA	NA
ES	IZ3070	0.926288	NA	NA	0.933276	NA	NA
ES	IZ3071	0.352487	NA	NA	0.294675	NA	NA
ES	IZ3072	0.864493	NA	NA	0.827686	NA	NA
ES	IZ3073	0.789554	NA	NA	0.818517	NA	NA
ES	IZ3074	0.853366	NA	NA	0.725013	NA	NA
ES	IZ3075	0.894616	NA	NA	0.783448	NA	NA
ES	IZ3076	0.742679	NA	NA	0.767142	NA	NA
ES	IZ3077	0.661413	NA	NA	0.646959	NA	NA
ES	IZ3078	0.751055	NA	NA	0.727084	NA	NA
ES	IZ3079	0.654084	NA	NA	0.627358	NA	NA
ES	IZ3080	0.622912	NA	NA	0.560135	NA	NA
ES	IZ3081	0.645209	NA	NA	0.635264	NA	NA
ES	IZ3082	0.697383	NA	NA	0.63445	NA	NA
ES	IZ3083	0.678624	NA	NA	0.593101	NA	NA
ES	IZ3084	0.642689	NA	NA	0.587274	NA	NA
ES	IZ3085	0.756111	NA	NA	0.621074	NA	NA
ES	IZ3086	0.728294	NA	NA	0.69621	NA	NA
ES	IZ3087	0.597614	NA	NA	0.662834	NA	NA
ES	IZ3088	0.650262	NA	NA	0.703726	NA	NA
ES	IZ3089	0.66698	NA	NA	0.705368	NA	NA
ES	IZ3090	0.729269	NA	NA	0.738773	NA	NA
ES	IZ3091	0.582919	NA	NA	0.59521	NA	NA
ES	IZ3092	0.716616	NA	NA	0.737099	NA	NA
ES	IZ3093	0.620143	NA	NA	0.5063	NA	NA
ES	IZ3094	0.563678	NA	NA	0.540105	NA	NA
ES	IZ3095	0.611791	NA	NA	0.597724	NA	NA
ES	IZ3096	0.814104	NA	NA	0.667818	NA	NA
ES	IZ3097	1.1552	NA	NA	1.0318	NA	NA
ES	IZ3098	0.993892	NA	NA	0.936621	NA	NA
ES	IZ3099	0.883751	NA	NA	0.81224	NA	NA
ES	IZ3100	0.794366	NA	NA	0.704986	NA	NA
ES	IZ3101	0.674083	NA	NA	0.637786	NA	NA
ES	IZ3102	0.552016	NA	NA	0.535916	NA	NA
ES	IZ3103	0.607729	NA	NA	0.532611	NA	NA
ES	IZ3104	0.679386	NA	NA	0.514628	NA	NA
ES	IZ3105	0.57961	NA	NA	0.613138	NA	NA
ES	IZ3106	0.667988	NA	NA	0.597706	NA	NA
ES	IZ3107	0.613038	NA	NA	0.541776	NA	NA
ES	IZ3108	0.586965	NA	NA	0.472497	NA	NA
ES	IZ3109	0.527462	NA	NA	0.502123	NA	NA
ES	IZ3110	0.656102	NA	NA	0.588941	NA	NA
ES	IZ3111	0.576838	NA	NA	0.504212	NA	NA
ES	IZ3112	0.606453	NA	NA	0.530909	NA	NA
ES	IZ3113	0.586979	NA	NA	0.636099	NA	NA
ES	IZ3114	0.602912	NA	NA	0.664068	NA	NA
ES	IZ3115	0.696364	NA	NA	0.577664	NA	NA
ES	IZ3116	0.658367	NA	NA	0.651122	NA	NA
ES	IZ3117	0.60824	NA	NA	0.582684	NA	NA
ES	IZ3118	0.539872	NA	NA	0.52091	NA	NA
ES	IZ3119	0.500367	NA	NA	0.500037	NA	NA
ES	IZ3120	0.563671	NA	NA	0.634011	NA	NA
ES	IZ3121	0.424404	NA	NA	0.44495	NA	NA
ES	IZ3122	0.602173	NA	NA	0.582679	NA	NA
ES	IZ3123	0.643156	NA	NA	0.664465	NA	NA
ES	IZ3124	0.768267	NA	NA	0.694952	NA	NA
ES	IZ3125	0.639647	NA	NA	0.701222	NA	NA
ES	IZ3126	0.716622	NA	NA	0.683702	NA	NA
ES	IZ3127	0.68877	NA	NA	0.631938	NA	NA
ES	IZ3128	0.810811	NA	NA	0.810575	NA	NA
ES	IZ3129	0.852831	NA	NA	0.96498	NA	NA
ES	IZ3130	0.840712	NA	NA	0.879866	NA	NA
ES	IZ3134	0.673264	NA	NA	0.646072	NA	NA
ES	IZ3135	0.656344	NA	NA	0.616068	NA	NA
ES	IZ3136	0.647241	NA	NA	0.675763	NA	NA
ES	IZ3137	0.700148	NA	NA	0.693694	NA	NA
ES	IZ3138	0.649267	NA	NA	0.701641	NA	NA
ES	IZ3139	0.751327	NA	NA	0.672016	NA	NA
ES	IZ3140	0.730283	NA	NA	0.611479	NA	NA
ES	IZ3141	0.795111	NA	NA	0.601035	NA	NA
ES	IZ3142	0.657345	NA	NA	0.565144	NA	NA
ES	IZ3143	0.580375	NA	NA	0.499616	NA	NA
ES	IZ3144	0.617364	NA	NA	0.530095	NA	NA
ES	IZ3145	0.664464	NA	NA	0.638602	NA	NA
ES	IZ3146	0.659649	NA	NA	0.690789	NA	NA
ES	IZ3147	0.661145	NA	NA	0.626907	NA	NA
ES	IZ3148	0.727497	NA	NA	0.745465	NA	NA
ES	IZ3149	0.862461	NA	NA	0.873613	NA	NA
ES	IZ3150	0.931854	NA	NA	0.810573	NA	NA
ES	IZ3151	0.858416	NA	NA	0.700384	NA	NA
ES	IZ3152	0.671035	NA	NA	0.563479	NA	NA
ES	IZ3153	0.766259	NA	NA	0.605649	NA	NA
ES	IZ3154	0.732318	NA	NA	0.718316	NA	NA
ES	IZ3155	0.614573	NA	NA	0.626934	NA	NA
ES	IZ3156	0.741428	NA	NA	0.643203	NA	NA
ES	IZ3157	0.641671	NA	NA	0.712067	NA	NA
ES	IZ3158	0.532775	NA	NA	0.527579	NA	NA
ES	IZ3159	0.744224	NA	NA	0.78136	NA	NA
ES	IZ3160	1.02553	NA	NA	0.842295	NA	NA
ES	IZ3161	0.802703	NA	NA	0.784681	NA	NA
ES	IZ3162	0.818911	NA	NA	0.713748	NA	NA
ES	IZ3163	0.626981	NA	NA	0.685773	NA	NA
ES	IZ3164	0.673066	NA	NA	0.644049	NA	NA
ES	IZ3165	0.810562	NA	NA	0.746293	NA	NA
ES	IZ3166	0.798155	NA	NA	0.606902	NA	NA
ES	IZ3167	0.92956	NA	NA	0.795954	NA	NA
ES	IZ3168	1.19369	NA	NA	1.12864	NA	NA
ES	IZ3169	0.724223	NA	NA	0.595201	NA	NA
ES	IZ3170	0.698613	NA	NA	0.591848	NA	NA
ES	IZ3171	1.08834	NA	NA	1.09771	NA	NA
ES	IZ3172	1.09341	NA	NA	0.876533	NA	NA
ES	IZ3173	1.15622	NA	NA	0.954148	NA	NA
ES	IZ3174	1.32686	NA	NA	1.19289	NA	NA
ES	IZ3175	1.337	NA	NA	1.12987	NA	NA
ES	IZ3176	1.08228	NA	NA	1.02428	NA	NA
ES	IZ3177	0.916393	NA	NA	0.793865	NA	NA
ES	IZ3178	0.886269	NA	NA	0.75967	NA	NA
ES	IZ3179	0.992125	NA	NA	0.884037	NA	NA
ES	IZ3180	0.716351	NA	NA	0.709127	NA	NA
ES	IZ3181	0.787526	NA	NA	0.974178	NA	NA
ES	IZ3182	0.834115	NA	NA	0.844793	NA	NA
ES	IZ3183	0.808277	NA	NA	0.776349	NA	NA
ES	IZ3184	0.881227	NA	NA	0.648628	NA	NA
ES	IZ3185	1.06175	NA	NA	0.773436	NA	NA
ES	IZ3186	0.984516	NA	NA	0.90743	NA	NA
ES	IZ3187	0.892358	NA	NA	0.865681	NA	NA
ES	IZ3188	0.7703	NA	NA	0.792203	NA	NA
ES	IZ3189	0.86905	NA	NA	0.823082	NA	NA
ES	IZ3190	0.894374	NA	NA	0.939555	NA	NA
ES	IZ3191	0.911841	NA	NA	0.928288	NA	NA
ES	IZ3192	1.2967	NA	NA	1.34857	NA	NA
ES	IZ3193	0.243577	NA	NA	0.260848	NA	NA
ES	IZ3194	1.00833	NA	NA	0.894474	NA	NA
ES	IZ3195	0.763719	NA	NA	0.607736	NA	NA
ES	IZ3196	0.799424	NA	NA	0.697475	NA	NA
ES	IZ3197	0.402621	NA	NA	0.393186	NA	NA
ES	IZ3198	0.435797	NA	NA	0.411141	NA	NA
ES	IZ3199	0.441867	NA	NA	0.436172	NA	NA
ES	IZ3200	0.408454	NA	NA	0.429507	NA	NA
ES	IZ3201	0.845767	NA	NA	0.570164	NA	NA
ES	IZ3202	0.618366	NA	NA	0.526323	NA	NA
ES	IZ3203	0.826764	NA	NA	0.81684	NA	NA
ES	IZ3204	0.824737	NA	NA	0.868593	NA	NA
ES	IZ3205	0.890314	NA	NA	0.949141	NA	NA
ES	IZ3206	0.914395	NA	NA	0.850236	NA	NA
ES	IZ3207	0.721661	NA	NA	0.674907	NA	NA
ES	IZ3208	0.591537	NA	NA	0.57184	NA	NA
ES	IZ3209	0.862994	NA	NA	0.691203	NA	NA
ES	IZ3210	0.835628	NA	NA	0.944133	NA	NA
ES	IZ3211	0.762718	NA	NA	0.718337	NA	NA
ES	IZ3212	0.909062	NA	NA	0.879039	NA	NA
ES	IZ3213	0.714084	NA	NA	0.547627	NA	NA
ES	IZ3214	0.620406	NA	NA	0.568496	NA	NA
ES	IZ3215	0.533234	NA	NA	0.438222	NA	NA
ES	IZ3217	0.878436	NA	NA	0.760903	NA	NA
ES	IZ3218	1.07997	NA	NA	1.10232	NA	NA
ES	IZ3219	0.689257	NA	NA	0.738778	NA	NA
ES	IZ3220	0.721691	NA	NA	0.712931	NA	NA
ES	IZ3221	0.613815	NA	NA	0.479998	NA	NA
ES	IZ3222	0.620908	NA	NA	0.521744	NA	NA
ES	IZ3223	0.678131	NA	NA	0.449115	NA	NA
ES	IZ3224	0.615846	NA	NA	0.443287	NA	NA
ES	IZ3225	0.793092	NA	NA	0.648633	NA	NA
ES	IZ3226	0.783972	NA	NA	0.828934	NA	NA
ES	IZ3227	0.743973	NA	NA	0.619434	NA	NA
ES	IZ3228	0.849809	NA	NA	0.74212	NA	NA
ES	IZ3229	0.818907	NA	NA	0.77385	NA	NA
ES	IZ3230	0.640144	NA	NA	0.59938	NA	NA
ES	IZ3231	0.697114	NA	NA	0.696207	NA	NA
ES	IZ3232	0.657372	NA	NA	0.768005	NA	NA
ES	IZ3233	0.951085	NA	NA	0.910307	NA	NA
ES	IZ3234	0.93287	NA	NA	0.842289	NA	NA
ES	IZ3235	1.01441	NA	NA	0.987118	NA	NA
ES	IZ3236	0.91769	NA	NA	0.773033	NA	NA
ES	IZ3237	0.988052	NA	NA	0.755469	NA	NA
ES	IZ3238	0.958714	NA	NA	0.68413	NA	NA
ES	IZ3239	0.980737	NA	NA	0.863162	NA	NA
ES	IZ3240	0.503661	NA	NA	0.538857	NA	NA
ES	IZ3241	0.570253	NA	NA	0.492516	NA	NA
ES	IZ3242	0.445169	NA	NA	0.424073	NA	NA
ES	IZ3243	0.434525	NA	NA	0.407374	NA	NA
ES	IZ3244	0.478846	NA	NA	0.410293	NA	NA
ES	IZ3245	0.518598	NA	NA	0.464137	NA	NA
ES	IZ3246	0.599379	NA	NA	0.412392	NA	NA
ES	IZ3247	0.755863	NA	NA	0.708739	NA	NA
ES	IZ3248	0.739155	NA	NA	0.83393	NA	NA
ES	IZ3249	1.1142	NA	NA	0.840647	NA	NA
ES	IZ3250	0.662184	NA	NA	0.689943	NA	NA
ES	IZ3251	0.69434	NA	NA	0.633615	NA	NA
ES	IZ3252	0.703962	NA	NA	0.708739	NA	NA
ES	IZ3253	0.796888	NA	NA	0.725023	NA	NA
ES	IZ3254	0.706225	NA	NA	0.635265	NA	NA
ES	IZ3255	0.728266	NA	NA	0.637796	NA	NA
ES	IZ3256	0.6604	NA	NA	0.600205	NA	NA
ES	IZ3257	0.818921	NA	NA	0.746323	NA	NA
ES	IZ3258	0.615825	NA	NA	0.601873	NA	NA
ES	IZ3259	0.550751	NA	NA	0.505036	NA	NA
ES	IZ3260	0.534045	NA	NA	0.512972	NA	NA
ES	IZ3261	0.516073	NA	NA	0.543022	NA	NA
ES	IZ3262	0.533295	NA	NA	0.465819	NA	NA
ES	IZ3263	0.608743	NA	NA	0.563477	NA	NA
ES	IZ3264	0.513522	NA	NA	0.437422	NA	NA
ES	IZ3265	0.420867	NA	NA	0.41406	NA	NA
ES	IZ3266	0.52619	NA	NA	0.517563	NA	NA
ES	IZ3267	0.592562	NA	NA	0.515899	NA	NA
ES	IZ3268	0.702434	NA	NA	0.555554	NA	NA
ES	IZ3269	0.77789	NA	NA	0.663642	NA	NA
ES	IZ3270	0.693822	NA	NA	0.657797	NA	NA
ES	IZ3271	0.728514	NA	NA	0.674933	NA	NA
ES	IZ3272	0.696101	NA	NA	0.686607	NA	NA
ES	IZ3273	0.680149	NA	NA	0.666143	NA	NA
ES	IZ3274	0.641918	NA	NA	0.56223	NA	NA
ES	IZ3275	0.707244	NA	NA	0.687437	NA	NA
ES	IZ3276	0.759155	NA	NA	0.740038	NA	NA
ES	IZ3277	1.00401	NA	NA	1.0489	NA	NA
ES	IZ3278	0.852603	NA	NA	0.822706	NA	NA
ES	IZ3279	1.12659	NA	NA	0.776767	NA	NA
ES	IZ3280	1.35828	NA	NA	0.879868	NA	NA
ES	IZ3281	0.934384	NA	NA	0.793865	NA	NA
ES	IZ3282	0.999212	NA	NA	0.783862	NA	NA
ES	IZ3283	0.979971	NA	NA	0.982115	NA	NA
ES	IZ3284	0.654586	NA	NA	0.758841	NA	NA
ES	IZ3285	0.747008	NA	NA	0.81725	NA	NA
ES	IZ3286	0.779431	NA	NA	0.88321	NA	NA
ES	IZ3287	0.647732	NA	NA	0.673237	NA	NA
ES	IZ3288	0.656856	NA	NA	0.717904	NA	NA
ES	IZ3289	0.656369	NA	NA	0.653217	NA	NA
ES	IZ3290	0.77992	NA	NA	0.739619	NA	NA
ES	IZ3291	0.823741	NA	NA	0.672844	NA	NA
ES	IZ3292	0.916656	NA	NA	0.752963	NA	NA
ES	IZ3293	0.931351	NA	NA	0.822272	NA	NA
ES	IZ3294	0.68244	NA	NA	0.702487	NA	NA
ES	IZ3295	0.62394	NA	NA	0.656972	NA	NA
ES	IZ3296	0.679138	NA	NA	0.698722	NA	NA
ES	IZ3297	0.693561	NA	NA	0.67826	NA	NA
ES	IZ3298	0.589989	NA	NA	0.56179	NA	NA
ES	IZ3299	0.644706	NA	NA	0.618158	NA	NA
ES	IZ3300	0.706754	NA	NA	0.644464	NA	NA
ES	IZ3301	0.860436	NA	NA	0.769661	NA	NA
ES	IZ3302	0.809291	NA	NA	0.832279	NA	NA
ES	IZ3303	0.736101	NA	NA	0.938278	NA	NA
ES	IZ3304	0.949567	NA	NA	0.871932	NA	NA
ES	IZ3305	0.855382	NA	NA	0.742534	NA	NA
ES	IZ3306	0.712563	NA	NA	0.778848	NA	NA
ES	IZ3307	0.617351	NA	NA	0.809736	NA	NA
ES	IZ3308	0.664462	NA	NA	0.739622	NA	NA
ES	IZ3309	1.01315	NA	NA	1.03638	NA	NA
ES	IZ3310	1.0058	NA	NA	0.903243	NA	NA
ES	IZ3311	0.829818	NA	NA	0.826045	NA	NA
ES	IZ3312	0.835886	NA	NA	0.677858	NA	NA
ES	IZ3313	0.761938	NA	NA	0.655717	NA	NA
ES	IZ3314	0.712309	NA	NA	0.548459	NA	NA
ES	IZ3315	0.697353	NA	NA	0.587671	NA	NA
ES	IZ3316	0.683193	NA	NA	0.563916	NA	NA
ES	IZ3317	0.600132	NA	NA	0.578915	NA	NA
ES	IZ3318	0.590516	NA	NA	0.512975	NA	NA
ES	IZ3319	0.688762	NA	NA	0.581842	NA	NA
ES	IZ3320	0.760675	NA	NA	0.765504	NA	NA
ES	IZ3321	0.867528	NA	NA	0.717914	NA	NA
ES	IZ3322	0.721416	NA	NA	0.610241	NA	NA
ES	IZ3323	0.557085	NA	NA	0.621506	NA	NA
ES	IZ3324	0.547977	NA	NA	0.641104	NA	NA
ES	IZ3325	0.529737	NA	NA	0.547622	NA	NA
ES	IZ3326	0.638121	NA	NA	0.65697	NA	NA
ES	IZ3327	0.680152	NA	NA	0.702478	NA	NA
ES	IZ3328	0.662927	NA	NA	0.649455	NA	NA
ES	IZ3329	0.669279	NA	NA	0.60647	NA	NA
ES	IZ3330	0.565941	NA	NA	0.528005	NA	NA
ES	IZ3331	0.597593	NA	NA	0.648202	NA	NA
ES	IZ3332	0.585456	NA	NA	0.527592	NA	NA
ES	IZ3333	0.600135	NA	NA	0.568074	NA	NA
ES	IZ3334	0.616355	NA	NA	0.576847	NA	NA
ES	IZ3335	0.774858	NA	NA	0.56515	NA	NA
ES	IZ3336	0.791565	NA	NA	0.698705	NA	NA
ES	IZ3337	0.723214	NA	NA	0.735436	NA	NA
ES	IZ3338	0.886534	NA	NA	0.717909	NA	NA
ES	IZ3339	1.00681	NA	NA	1.0748	NA	NA
ES	IZ3340	0.962495	NA	NA	1.15911	NA	NA
ES	IZ3341	0.885775	NA	NA	0.944974	NA	NA
ES	IZ3342	0.728254	NA	NA	0.639432	NA	NA
ES	IZ3343	0.615828	NA	NA	0.6169	NA	NA
ES	IZ3344	0.658867	NA	NA	0.579338	NA	NA
ES	IZ3345	0.557608	NA	NA	0.523419	NA	NA
ES	IZ3346	0.46821	NA	NA	0.445777	NA	NA
ES	IZ3347	0.544941	NA	NA	0.524249	NA	NA
ES	IZ3348	0.484915	NA	NA	0.476662	NA	NA
ES	IZ3349	0.540633	NA	NA	0.515482	NA	NA
ES	IZ3350	0.583408	NA	NA	0.527581	NA	NA
ES	IZ3351	0.954652	NA	NA	0.824784	NA	NA
ES	IZ3352	0.858395	NA	NA	0.745466	NA	NA
ES	IZ3353	0.845771	NA	NA	0.697061	NA	NA
ES	IZ3354	0.982515	NA	NA	0.881977	NA	NA
ES	IZ3355	1.04605	NA	NA	0.92284	NA	NA
ES	IZ3356	0.68977	NA	NA	0.605639	NA	NA
ES	IZ3357	0.657373	NA	NA	0.642774	NA	NA
ES	IZ3358	0.599379	NA	NA	0.603556	NA	NA
ES	IZ3359	1.46463	NA	NA	1.43165	NA	NA
ES	IZ3360	0.803975	NA	NA	0.667839	NA	NA
ES	IZ3361	1.47121	NA	NA	1.44082	NA	NA
ES	IZ3362	0.912605	NA	NA	0.990901	NA	NA
ES	IZ3363	0.887539	NA	NA	0.985028	NA	NA
ES	IZ3364	0.854364	NA	NA	0.857317	NA	NA
ES	IZ3365	0.812325	NA	NA	0.964998	NA	NA
ES	IZ3366	0.552754	NA	NA	0.76754	NA	NA
ES	IZ3367	0.657613	NA	NA	0.899478	NA	NA
ES	IZ3368	0.959198	NA	NA	0.911595	NA	NA
ES	IZ3369	1.04581	NA	NA	0.957082	NA	NA
ES	IZ3370	1.00453	NA	NA	0.93956	NA	NA
ES	IZ3371	1.08075	NA	NA	0.972518	NA	NA
ES	IZ3372	0.952605	NA	NA	0.943294	NA	NA
ES	IZ3373	0.967315	NA	NA	0.823112	NA	NA
ES	IZ3374	1.04682	NA	NA	0.982552	NA	NA
ES	IZ3375	0.565955	NA	NA	0.604395	NA	NA
ES	IZ3376	0.530512	NA	NA	0.591035	NA	NA
ES	IZ3377	0.638365	NA	NA	0.765071	NA	NA
ES	IZ3378	0.625458	NA	NA	0.553458	NA	NA
ES	IZ3379	0.544922	NA	NA	0.479155	NA	NA
ES	IZ3380	0.443139	NA	NA	0.395698	NA	NA
ES	IZ3381	0.419332	NA	NA	0.419067	NA	NA
ES	IZ3382	0.304595	NA	NA	0.305083	NA	NA
ES	IZ3383	0.262108	NA	NA	0.260055	NA	NA
ES	IZ3384	0.392245	NA	NA	0.364381	NA	NA
ES	IZ3385	0.483148	NA	NA	0.470836	NA	NA
ES	IZ3386	0.473526	NA	NA	0.448285	NA	NA
ES	IZ3387	0.486183	NA	NA	0.521741	NA	NA
ES	IZ3388	0.526961	NA	NA	0.612314	NA	NA
ES	IZ3389	1.06201	NA	NA	1.04307	NA	NA
ES	IZ3390	0.873351	NA	NA	0.987113	NA	NA
ES	IZ3391	0.685214	NA	NA	0.812242	NA	NA
ES	IZ3392	0.701928	NA	NA	0.848549	NA	NA
ES	IZ3393	0.64267	NA	NA	0.770499	NA	NA
ES	IZ3394	0.664214	NA	NA	0.987968	NA	NA
ES	IZ3395	0.926027	NA	NA	1.04849	NA	NA
ES	IZ3396	0.630712	NA	NA	0.550486	NA	NA
ES	IZ3397	0.950589	NA	NA	0.902804	NA	NA
ES	IZ3398	0.991111	NA	NA	0.946658	NA	NA
ES	IZ3399	0.98504	NA	NA	0.947066	NA	NA
ES	IZ3400	0.744703	NA	NA	0.653619	NA	NA
ES	IZ3401	0.80475	NA	NA	0.7054	NA	NA
ES	IZ3402	0.85285	NA	NA	0.772586	NA	NA
ES	IZ3403	0.734847	NA	NA	0.765075	NA	NA
ES	IZ3404	0.586459	NA	NA	0.602717	NA	NA
ES	IZ3405	0.573796	NA	NA	0.585181	NA	NA
ES	IZ3408	0.595071	NA	NA	0.452461	NA	NA
ES	IZ3409	0.620144	NA	NA	0.641956	NA	NA
ES	IZ3410	0.971873	NA	NA	0.860669	NA	NA
ES	IZ3411	0.943496	NA	NA	0.853564	NA	NA
ES	IZ3412	0.807536	NA	NA	0.784277	NA	NA
ES	IZ3413	0.822469	NA	NA	0.850633	NA	NA
ES	IZ3414	0.647225	NA	NA	0.61397	NA	NA
ES	IZ3415	0.535308	NA	NA	0.465798	NA	NA
ES	IZ3416	0.610256	NA	NA	0.642364	NA	NA
ES	IZ3417	0.616097	NA	NA	0.581012	NA	NA
ES	IZ3418	0.720409	NA	NA	0.691189	NA	NA
ES	IZ3419	0.764717	NA	NA	0.715399	NA	NA
ES	IZ3420	0.649507	NA	NA	0.765071	NA	NA
ES	IZ3421	0.642178	NA	NA	0.68619	NA	NA
ES	IZ3422	0.469483	NA	NA	0.543438	NA	NA
ES	IZ3423	0.537323	NA	NA	0.503794	NA	NA
ES	IZ3424	0.424146	NA	NA	0.389008	NA	NA
ES	IZ3425	0.52442	NA	NA	0.501281	NA	NA
ES	IZ3426	0.492263	NA	NA	0.39319	NA	NA
ES	IZ3427	0.56568	NA	NA	0.484174	NA	NA
ES	IZ3428	0.53	NA	NA	0.457452	NA	NA
ES	IZ3429	0.517081	NA	NA	0.541783	NA	NA
ES	IZ3430	0.517092	NA	NA	0.52342	NA	NA
ES	IZ3431	0.646214	NA	NA	0.595207	NA	NA
ES	IZ3432	0.495803	NA	NA	0.477491	NA	NA
