RT	Name	EdU_4h_OCT4_12h_OFF_ES	EdU_4h_OCT4_12h_OFF_MS	EdU_4h_OCT4_12h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ3266	0.529652	NA	NA	0.517563	NA	NA
ES	IZ3267	0.541672	NA	NA	0.515899	NA	NA
ES	IZ3268	0.589696	NA	NA	0.555554	NA	NA
ES	IZ3269	0.688775	NA	NA	0.663642	NA	NA
ES	IZ3270	0.723013	NA	NA	0.657797	NA	NA
ES	IZ3271	0.676476	NA	NA	0.674933	NA	NA
ES	IZ3272	0.677377	NA	NA	0.686607	NA	NA
ES	IZ3273	0.629031	NA	NA	0.666143	NA	NA
ES	IZ3274	0.579501	NA	NA	0.56223	NA	NA
ES	IZ3275	0.715215	NA	NA	0.687437	NA	NA
ES	IZ3276	0.766264	NA	NA	0.740038	NA	NA
ES	IZ3277	0.88905	NA	NA	1.0489	NA	NA
ES	IZ3278	0.771065	NA	NA	0.822706	NA	NA
ES	IZ3279	0.85513	NA	NA	0.776767	NA	NA
ES	IZ3280	1.05209	NA	NA	0.879868	NA	NA
ES	IZ3281	0.771669	NA	NA	0.793865	NA	NA
ES	IZ3282	0.928689	NA	NA	0.783862	NA	NA
ES	IZ3283	0.896259	NA	NA	0.982115	NA	NA
ES	IZ3284	0.629941	NA	NA	0.758841	NA	NA
ES	IZ3285	0.665382	NA	NA	0.81725	NA	NA
ES	IZ3286	0.733527	NA	NA	0.88321	NA	NA
ES	IZ3287	0.618822	NA	NA	0.673237	NA	NA
ES	IZ3288	0.629341	NA	NA	0.717904	NA	NA
ES	IZ3289	0.670784	NA	NA	0.653217	NA	NA
ES	IZ3290	0.802274	NA	NA	0.739619	NA	NA
ES	IZ3291	0.836508	NA	NA	0.672844	NA	NA
ES	IZ3292	0.790875	NA	NA	0.752963	NA	NA
ES	IZ3293	0.845525	NA	NA	0.822272	NA	NA
ES	IZ3294	0.746744	NA	NA	0.702487	NA	NA
ES	IZ3295	0.627529	NA	NA	0.656972	NA	NA
ES	IZ3296	0.750639	NA	NA	0.698722	NA	NA
ES	IZ3297	0.708894	NA	NA	0.67826	NA	NA
ES	IZ3298	0.656355	NA	NA	0.56179	NA	NA
ES	IZ3299	0.685193	NA	NA	0.618158	NA	NA
ES	IZ3300	0.667484	NA	NA	0.644464	NA	NA
ES	IZ3301	0.730808	NA	NA	0.769661	NA	NA
ES	IZ3302	0.699893	NA	NA	0.832279	NA	NA
ES	IZ3303	0.793857	NA	NA	0.938278	NA	NA
ES	IZ3304	0.809187	NA	NA	0.871932	NA	NA
ES	IZ3305	0.736231	NA	NA	0.742534	NA	NA
ES	IZ3306	0.73502	NA	NA	0.778848	NA	NA
ES	IZ3307	0.772258	NA	NA	0.809736	NA	NA
ES	IZ3308	0.732627	NA	NA	0.739622	NA	NA
ES	IZ3309	1.00557	NA	NA	1.03638	NA	NA
ES	IZ3310	0.909769	NA	NA	0.903243	NA	NA
ES	IZ3311	0.763576	NA	NA	0.826045	NA	NA
ES	IZ3312	0.694795	NA	NA	0.677858	NA	NA
ES	IZ3313	0.594515	NA	NA	0.655717	NA	NA
ES	IZ3314	0.555478	NA	NA	0.548459	NA	NA
ES	IZ3315	0.546462	NA	NA	0.587671	NA	NA
ES	IZ3316	0.624542	NA	NA	0.563916	NA	NA
ES	IZ3317	0.593902	NA	NA	0.578915	NA	NA
ES	IZ3318	0.619429	NA	NA	0.512975	NA	NA
ES	IZ3319	0.765048	NA	NA	0.581842	NA	NA
ES	IZ3320	0.68639	NA	NA	0.765504	NA	NA
ES	IZ3321	0.672573	NA	NA	0.717914	NA	NA
ES	IZ3322	0.679168	NA	NA	0.610241	NA	NA
ES	IZ3323	0.562687	NA	NA	0.621506	NA	NA
ES	IZ3324	0.538059	NA	NA	0.641104	NA	NA
ES	IZ3325	0.529051	NA	NA	0.547622	NA	NA
ES	IZ3326	0.5861	NA	NA	0.65697	NA	NA
ES	IZ3327	0.644949	NA	NA	0.702478	NA	NA
ES	IZ3328	0.713406	NA	NA	0.649455	NA	NA
ES	IZ3329	0.607118	NA	NA	0.60647	NA	NA
ES	IZ3330	0.612515	NA	NA	0.528005	NA	NA
ES	IZ3331	0.623028	NA	NA	0.648202	NA	NA
ES	IZ3332	0.709198	NA	NA	0.527592	NA	NA
ES	IZ3333	0.612217	NA	NA	0.568074	NA	NA
ES	IZ3334	0.610142	NA	NA	0.576847	NA	NA
ES	IZ3335	0.704991	NA	NA	0.56515	NA	NA
ES	IZ3336	0.642843	NA	NA	0.698705	NA	NA
ES	IZ3337	0.694192	NA	NA	0.735436	NA	NA
ES	IZ3338	0.777067	NA	NA	0.717909	NA	NA
ES	IZ3339	0.875546	NA	NA	1.0748	NA	NA
ES	IZ3340	0.963833	NA	NA	1.15911	NA	NA
ES	IZ3341	0.692378	NA	NA	0.944974	NA	NA
ES	IZ3342	0.608614	NA	NA	0.639432	NA	NA
ES	IZ3343	0.562689	NA	NA	0.6169	NA	NA
ES	IZ3344	0.637135	NA	NA	0.579338	NA	NA
ES	IZ3345	0.612529	NA	NA	0.523419	NA	NA
ES	IZ3346	0.477105	NA	NA	0.445777	NA	NA
ES	IZ3347	0.5807	NA	NA	0.524249	NA	NA
ES	IZ3348	0.553068	NA	NA	0.476662	NA	NA
ES	IZ3349	0.556678	NA	NA	0.515482	NA	NA
ES	IZ3350	0.575885	NA	NA	0.527581	NA	NA
ES	IZ3351	0.769872	NA	NA	0.824784	NA	NA
ES	IZ3352	0.785466	NA	NA	0.745466	NA	NA
ES	IZ3353	0.728427	NA	NA	0.697061	NA	NA
ES	IZ3354	0.917301	NA	NA	0.881977	NA	NA
ES	IZ3355	0.820929	NA	NA	0.92284	NA	NA
ES	IZ3356	0.623326	NA	NA	0.605639	NA	NA
ES	IZ3357	0.629948	NA	NA	0.642774	NA	NA
ES	IZ3358	0.678287	NA	NA	0.603556	NA	NA
ES	IZ3359	1.35808	NA	NA	1.43165	NA	NA
ES	IZ3360	0.793571	NA	NA	0.667839	NA	NA
ES	IZ3361	1.38716	NA	NA	1.44082	NA	NA
ES	IZ3362	0.811904	NA	NA	0.990901	NA	NA
ES	IZ3363	0.772859	NA	NA	0.985028	NA	NA
ES	IZ3364	0.798086	NA	NA	0.857317	NA	NA
ES	IZ3365	0.751235	NA	NA	0.964998	NA	NA
ES	IZ3366	0.576456	NA	NA	0.76754	NA	NA
ES	IZ3367	0.676481	NA	NA	0.899478	NA	NA
ES	IZ3368	0.919387	NA	NA	0.911595	NA	NA
ES	IZ3369	0.904385	NA	NA	0.957082	NA	NA
ES	IZ3370	0.832319	NA	NA	0.93956	NA	NA
ES	IZ3371	0.885157	NA	NA	0.972518	NA	NA
ES	IZ3372	0.814892	NA	NA	0.943294	NA	NA
ES	IZ3373	0.83291	NA	NA	0.823112	NA	NA
ES	IZ3374	1.00406	NA	NA	0.982552	NA	NA
ES	IZ3375	0.654258	NA	NA	0.604395	NA	NA
ES	IZ3376	0.561177	NA	NA	0.591035	NA	NA
ES	IZ3377	0.75154	NA	NA	0.765071	NA	NA
ES	IZ3378	0.566883	NA	NA	0.553458	NA	NA
ES	IZ3379	0.568076	NA	NA	0.479155	NA	NA
ES	IZ3380	0.508624	NA	NA	0.395698	NA	NA
ES	IZ3381	0.471403	NA	NA	0.419067	NA	NA
ES	IZ3382	0.360572	NA	NA	0.305083	NA	NA
ES	IZ3383	0.317087	NA	NA	0.260055	NA	NA
ES	IZ3384	0.383725	NA	NA	0.364381	NA	NA
ES	IZ3385	0.505036	NA	NA	0.470836	NA	NA
ES	IZ3386	0.559982	NA	NA	0.448285	NA	NA
ES	IZ3387	0.563874	NA	NA	0.521741	NA	NA
ES	IZ3388	0.565081	NA	NA	0.612314	NA	NA
ES	IZ3389	1.068	NA	NA	1.04307	NA	NA
ES	IZ3390	0.835901	NA	NA	0.987113	NA	NA
ES	IZ3391	0.679171	NA	NA	0.812242	NA	NA
ES	IZ3392	0.672282	NA	NA	0.848549	NA	NA
ES	IZ3393	0.736813	NA	NA	0.770499	NA	NA
ES	IZ3394	0.714624	NA	NA	0.987968	NA	NA
ES	IZ3395	0.884255	NA	NA	1.04849	NA	NA
ES	IZ3396	0.536804	NA	NA	0.550486	NA	NA
ES	IZ3397	0.873434	NA	NA	0.902804	NA	NA
ES	IZ3398	0.810993	NA	NA	0.946658	NA	NA
ES	IZ3399	0.876163	NA	NA	0.947066	NA	NA
ES	IZ3400	0.732601	NA	NA	0.653619	NA	NA
ES	IZ3401	0.776758	NA	NA	0.7054	NA	NA
ES	IZ3402	0.822708	NA	NA	0.772586	NA	NA
ES	IZ3403	0.713422	NA	NA	0.765075	NA	NA
ES	IZ3404	0.549477	NA	NA	0.602717	NA	NA
ES	IZ3405	0.695375	NA	NA	0.585181	NA	NA
ES	IZ3408	0.501439	NA	NA	0.452461	NA	NA
ES	IZ3409	0.730521	NA	NA	0.641956	NA	NA
ES	IZ3410	0.881558	NA	NA	0.860669	NA	NA
ES	IZ3411	0.784266	NA	NA	0.853564	NA	NA
ES	IZ3412	0.754845	NA	NA	0.784277	NA	NA
ES	IZ3413	0.829307	NA	NA	0.850633	NA	NA
ES	IZ3414	0.621225	NA	NA	0.61397	NA	NA
ES	IZ3415	0.614614	NA	NA	0.465798	NA	NA
ES	IZ3416	0.615832	NA	NA	0.642364	NA	NA
ES	IZ3417	0.656062	NA	NA	0.581012	NA	NA
ES	IZ3418	0.663256	NA	NA	0.691189	NA	NA
ES	IZ3419	0.730814	NA	NA	0.715399	NA	NA
ES	IZ3420	0.779446	NA	NA	0.765071	NA	NA
ES	IZ3421	0.673761	NA	NA	0.68619	NA	NA
ES	IZ3422	0.52365	NA	NA	0.543438	NA	NA
ES	IZ3423	0.608609	NA	NA	0.503794	NA	NA
ES	IZ3424	0.50143	NA	NA	0.389008	NA	NA
ES	IZ3425	0.613414	NA	NA	0.501281	NA	NA
ES	IZ3426	0.593908	NA	NA	0.39319	NA	NA
ES	IZ3427	0.563271	NA	NA	0.484174	NA	NA
ES	IZ3428	0.65485	NA	NA	0.457452	NA	NA
ES	IZ3429	0.627235	NA	NA	0.541783	NA	NA
ES	IZ3430	0.61494	NA	NA	0.52342	NA	NA
ES	IZ3431	0.564481	NA	NA	0.595207	NA	NA
ES	IZ3432	0.544052	NA	NA	0.477491	NA	NA
ES	IZ3433	0.455794	NA	NA	0.438683	NA	NA
ES	IZ3434	0.54885	NA	NA	0.509211	NA	NA
ES	IZ3435	0.429377	NA	NA	0.453292	NA	NA
ES	IZ3436	0.48612	NA	NA	0.417811	NA	NA
ES	IZ3437	0.53445	NA	NA	0.499197	NA	NA
ES	IZ3438	0.466588	NA	NA	0.424895	NA	NA
ES	IZ3439	0.485223	NA	NA	0.43411	NA	NA
ES	IZ3440	0.516737	NA	NA	0.499604	NA	NA
ES	IZ3441	0.528745	NA	NA	0.423635	NA	NA
ES	IZ3442	0.576482	NA	NA	0.458708	NA	NA
ES	IZ3443	0.536857	NA	NA	0.521335	NA	NA
ES	IZ3444	0.693603	NA	NA	0.608573	NA	NA
ES	IZ3445	0.625141	NA	NA	0.614812	NA	NA
ES	IZ3446	0.649149	NA	NA	0.653627	NA	NA
ES	IZ3447	0.670764	NA	NA	0.679525	NA	NA
ES	IZ3448	0.607731	NA	NA	0.554301	NA	NA
ES	IZ3449	0.624223	NA	NA	0.627746	NA	NA
ES	IZ3450	0.508036	NA	NA	0.580175	NA	NA
ES	IZ3451	0.561482	NA	NA	0.560971	NA	NA
ES	IZ3452	0.644051	NA	NA	0.777593	NA	NA
ES	IZ3453	0.650358	NA	NA	0.826036	NA	NA
ES	IZ3454	0.556067	NA	NA	0.915334	NA	NA
ES	IZ3455	0.629039	NA	NA	0.913653	NA	NA
ES	IZ3456	0.673766	NA	NA	0.827268	NA	NA
ES	IZ3457	0.657549	NA	NA	0.818488	NA	NA
ES	IZ3458	0.484627	NA	NA	0.611896	NA	NA
ES	IZ3459	0.646749	NA	NA	0.601879	NA	NA
ES	IZ3460	0.619738	NA	NA	0.606891	NA	NA
ES	IZ3461	0.613127	NA	NA	0.567659	NA	NA
ES	IZ3462	0.649442	NA	NA	0.550953	NA	NA
ES	IZ3463	0.762654	NA	NA	0.861493	NA	NA
ES	IZ3464	0.641035	NA	NA	0.79847	NA	NA
ES	IZ3465	0.624544	NA	NA	0.790542	NA	NA
ES	IZ3466	0.616123	NA	NA	0.585181	NA	NA
ES	IZ3467	0.556974	NA	NA	0.520077	NA	NA
ES	IZ3468	0.546773	NA	NA	0.477906	NA	NA
ES	IZ3469	0.583992	NA	NA	0.463722	NA	NA
ES	IZ3470	0.510444	NA	NA	0.516729	NA	NA
ES	IZ3471	0.552474	NA	NA	0.604795	NA	NA
ES	IZ3472	0.552484	NA	NA	0.505057	NA	NA
ES	IZ3473	0.604107	NA	NA	0.649461	NA	NA
ES	IZ3474	0.736829	NA	NA	0.730007	NA	NA
ES	IZ3475	0.618828	NA	NA	0.491289	NA	NA
ES	IZ3476	0.609516	NA	NA	0.634417	NA	NA
ES	IZ3477	0.601408	NA	NA	0.641109	NA	NA
ES	IZ3478	0.601418	NA	NA	0.679939	NA	NA
ES	IZ3479	0.760258	NA	NA	0.907425	NA	NA
ES	IZ3480	0.652441	NA	NA	0.653202	NA	NA
ES	IZ3481	0.618524	NA	NA	0.547613	NA	NA
ES	IZ3482	0.636239	NA	NA	0.614814	NA	NA
ES	IZ3483	0.611317	NA	NA	0.488348	NA	NA
ES	IZ3484	0.536559	NA	NA	0.463731	NA	NA
ES	IZ3485	0.566291	NA	NA	0.487941	NA	NA
ES	IZ3486	0.636235	NA	NA	0.548857	NA	NA
ES	IZ3487	0.589107	NA	NA	0.502118	NA	NA
ES	IZ3488	0.602319	NA	NA	0.550963	NA	NA
ES	IZ3489	0.631141	NA	NA	0.532594	NA	NA
ES	IZ3490	0.691192	NA	NA	0.509637	NA	NA
ES	IZ3491	0.678576	NA	NA	0.676599	NA	NA
ES	IZ3492	0.60591	NA	NA	0.488362	NA	NA
ES	IZ3493	0.680384	NA	NA	0.586864	NA	NA
ES	IZ3494	0.804384	NA	NA	0.892805	NA	NA
ES	IZ3495	0.805888	NA	NA	0.899895	NA	NA
ES	IZ3496	0.69058	NA	NA	0.639455	NA	NA
ES	IZ3497	0.564799	NA	NA	0.53468	NA	NA
ES	IZ3498	0.652761	NA	NA	0.612726	NA	NA
ES	IZ3499	0.589095	NA	NA	0.509225	NA	NA
ES	IZ3500	0.605917	NA	NA	0.58352	NA	NA
ES	IZ3501	0.540443	NA	NA	0.477482	NA	NA
ES	IZ3502	0.501736	NA	NA	0.372308	NA	NA
ES	IZ3503	0.490929	NA	NA	0.349773	NA	NA
ES	IZ3504	0.448865	NA	NA	0.325557	NA	NA
ES	IZ3505	0.278951	NA	NA	0.266317	NA	NA
ES	IZ3506	0.366622	NA	NA	0.45204	NA	NA
ES	IZ3507	0.50684	NA	NA	0.517558	NA	NA
ES	IZ3508	0.50322	NA	NA	0.540111	NA	NA
ES	IZ3509	0.733831	NA	NA	0.920357	NA	NA
ES	IZ3510	0.826308	NA	NA	0.952922	NA	NA
ES	IZ3511	0.753942	NA	NA	0.9746	NA	NA
ES	IZ3512	0.590605	NA	NA	0.721679	NA	NA
ES	IZ3513	0.614027	NA	NA	0.666983	NA	NA
ES	IZ3514	0.572281	NA	NA	0.596867	NA	NA
ES	IZ3515	0.50685	NA	NA	0.502145	NA	NA
ES	IZ3516	0.576492	NA	NA	0.508392	NA	NA
ES	IZ3517	0.557885	NA	NA	0.396116	NA	NA
ES	IZ3518	0.578288	NA	NA	0.473323	NA	NA
ES	IZ3519	0.647356	NA	NA	0.498374	NA	NA
ES	IZ3520	0.60052	NA	NA	0.466649	NA	NA
ES	IZ3521	0.608618	NA	NA	0.601046	NA	NA
ES	IZ3522	0.989057	NA	NA	1.21212	NA	NA
ES	IZ3523	1.01187	NA	NA	1.16659	NA	NA
ES	IZ3524	1.02868	NA	NA	1.24633	NA	NA
ES	IZ3525	0.798077	NA	NA	1.07103	NA	NA
ES	IZ3526	0.758432	NA	NA	0.689533	NA	NA
ES	IZ3527	0.661768	NA	NA	0.714161	NA	NA
ES	IZ3528	0.784865	NA	NA	0.768013	NA	NA
ES	IZ3529	0.95301	NA	NA	0.856497	NA	NA
ES	IZ3531	0.684551	NA	NA	0.752941	NA	NA
ES	IZ3532	0.648852	NA	NA	0.761734	NA	NA
ES	IZ3533	0.643153	NA	NA	0.765087	NA	NA
ES	IZ3534	0.668345	NA	NA	0.721242	NA	NA
ES	IZ3535	0.593921	NA	NA	0.601891	NA	NA
ES	IZ3536	1.56974	NA	NA	1.38491	NA	NA
ES	IZ3537	1.27368	NA	NA	1.29138	NA	NA
ES	IZ3538	1.22505	NA	NA	1.02011	NA	NA
ES	IZ3539	1.1764	NA	NA	1.05099	NA	NA
ES	IZ3540	1.04458	NA	NA	1.12489	NA	NA
ES	IZ3541	0.862041	NA	NA	0.90156	NA	NA
ES	IZ3542	0.919681	NA	NA	0.831875	NA	NA
ES	IZ3543	0.547648	NA	NA	0.518803	NA	NA
ES	IZ3544	0.484325	NA	NA	0.569342	NA	NA
ES	IZ3545	0.629048	NA	NA	0.589771	NA	NA
ES	IZ3546	0.638338	NA	NA	0.664467	NA	NA
ES	IZ3547	0.582803	NA	NA	0.694115	NA	NA
ES	IZ3548	0.61343	NA	NA	0.597699	NA	NA
ES	IZ3549	0.605612	NA	NA	0.722927	NA	NA
ES	IZ3550	0.654554	NA	NA	0.601047	NA	NA
ES	IZ3551	0.637144	NA	NA	0.660744	NA	NA
ES	IZ3552	0.644639	NA	NA	0.696619	NA	NA
ES	IZ3553	0.63295	NA	NA	0.621067	NA	NA
ES	IZ3554	0.610413	NA	NA	0.459136	NA	NA
ES	IZ3555	0.579198	NA	NA	0.534255	NA	NA
ES	IZ3556	0.501428	NA	NA	0.46998	NA	NA
ES	IZ3557	0.56778	NA	NA	0.531332	NA	NA
ES	IZ3558	0.515232	NA	NA	0.460382	NA	NA
ES	IZ3559	0.818792	NA	NA	0.799724	NA	NA
ES	IZ3560	0.885748	NA	NA	0.818082	NA	NA
ES	IZ3561	0.837122	NA	NA	0.788863	NA	NA
ES	IZ3562	0.809782	NA	NA	0.75505	NA	NA
ES	IZ3563	0.723604	NA	NA	0.810978	NA	NA
ES	IZ3564	0.76384	NA	NA	0.808894	NA	NA
ES	IZ3565	0.692698	NA	NA	0.788877	NA	NA
ES	IZ3566	0.717921	NA	NA	0.725424	NA	NA
ES	IZ3567	0.693278	NA	NA	0.685353	NA	NA
ES	IZ3568	0.67259	NA	NA	0.616067	NA	NA
ES	IZ3569	0.691477	NA	NA	0.613149	NA	NA
ES	IZ3570	0.568381	NA	NA	0.53301	NA	NA
ES	IZ3571	0.546469	NA	NA	0.437429	NA	NA
ES	IZ3572	0.518529	NA	NA	0.42991	NA	NA
ES	IZ3573	0.539549	NA	NA	0.380654	NA	NA
ES	IZ3574	0.497224	NA	NA	0.472487	NA	NA
ES	IZ3575	0.851503	NA	NA	0.812237	NA	NA
ES	IZ3576	0.571071	NA	NA	0.551365	NA	NA
ES	IZ3577	0.675869	NA	NA	0.681614	NA	NA
ES	IZ3578	0.653049	NA	NA	0.757988	NA	NA
ES	IZ3579	0.5723	NA	NA	0.613154	NA	NA
ES	IZ3582	0.489421	NA	NA	0.582698	NA	NA
ES	IZ3583	0.609525	NA	NA	0.607719	NA	NA
ES	IZ3584	0.657258	NA	NA	0.648209	NA	NA
ES	IZ3585	0.572294	NA	NA	0.440771	NA	NA
ES	IZ3586	0.479215	NA	NA	0.601035	NA	NA
ES	IZ3587	0.543469	NA	NA	0.629424	NA	NA
ES	IZ3588	0.626637	NA	NA	0.552635	NA	NA
ES	IZ3589	0.495417	NA	NA	0.483332	NA	NA
ES	IZ3590	0.490625	NA	NA	0.386509	NA	NA
ES	IZ3591	0.485824	NA	NA	0.450792	NA	NA
ES	IZ3592	0.52516	NA	NA	0.404465	NA	NA
ES	IZ3593	0.514652	NA	NA	0.446617	NA	NA
ES	IZ3594	0.565377	NA	NA	0.472063	NA	NA
ES	IZ3595	0.56327	NA	NA	0.459968	NA	NA
ES	IZ3596	0.541357	NA	NA	0.517983	NA	NA
ES	IZ3597	0.493319	NA	NA	0.499625	NA	NA
ES	IZ3598	0.729618	NA	NA	0.784704	NA	NA
ES	IZ3599	0.806769	NA	NA	0.825594	NA	NA
ES	IZ3600	0.881845	NA	NA	0.86693	NA	NA
ES	IZ3601	0.824492	NA	NA	0.859819	NA	NA
ES	IZ3603	0.737153	NA	NA	0.907009	NA	NA
ES	IZ3604	0.709206	NA	NA	0.814318	NA	NA
ES	IZ3605	0.659979	NA	NA	0.610644	NA	NA
ES	IZ3606	0.658761	NA	NA	0.644473	NA	NA
ES	IZ3607	0.943987	NA	NA	1.0585	NA	NA
ES	IZ3608	0.866535	NA	NA	0.986725	NA	NA
ES	IZ3609	0.614916	NA	NA	0.603549	NA	NA
ES	IZ3610	0.639541	NA	NA	0.63776	NA	NA
ES	IZ3611	0.583999	NA	NA	0.584348	NA	NA
ES	IZ3612	0.5831	NA	NA	0.59354	NA	NA
ES	IZ3613	0.579482	NA	NA	0.671567	NA	NA
ES	IZ3614	0.51044	NA	NA	0.533434	NA	NA
ES	IZ3615	0.559681	NA	NA	0.571835	NA	NA
ES	IZ3616	0.601116	NA	NA	0.479175	NA	NA
ES	IZ3617	0.488808	NA	NA	0.591023	NA	NA
ES	IZ3618	0.435965	NA	NA	0.528414	NA	NA
ES	IZ3619	0.523955	NA	NA	0.498354	NA	NA
ES	IZ3620	0.511036	NA	NA	0.47249	NA	NA
ES	IZ3621	0.535056	NA	NA	0.561825	NA	NA
ES	IZ3622	0.549474	NA	NA	0.581845	NA	NA
ES	IZ3623	0.607113	NA	NA	0.58851	NA	NA
ES	IZ3624	0.713396	NA	NA	0.716658	NA	NA
ES	IZ3625	0.805889	NA	NA	0.806804	NA	NA
ES	IZ3626	0.940105	NA	NA	0.947066	NA	NA
ES	IZ3627	0.692699	NA	NA	0.709143	NA	NA
ES	IZ3628	0.601121	NA	NA	0.627346	NA	NA
ES	IZ3629	0.650958	NA	NA	0.69329	NA	NA
ES	IZ3630	0.577079	NA	NA	0.560984	NA	NA
ES	IZ3631	0.574992	NA	NA	0.590602	NA	NA
ES	IZ3632	0.493329	NA	NA	0.511303	NA	NA
ES	IZ3633	0.571094	NA	NA	0.532181	NA	NA
ES	IZ3634	0.678874	NA	NA	0.637354	NA	NA
ES	IZ3635	0.65335	NA	NA	0.620244	NA	NA
ES	IZ3636	0.681574	NA	NA	0.637777	NA	NA
ES	IZ3637	0.671372	NA	NA	0.696195	NA	NA
ES	IZ3638	0.646746	NA	NA	0.583935	NA	NA
ES	IZ3639	0.548266	NA	NA	0.652799	NA	NA
ES	IZ3644	0.610731	NA	NA	0.595211	NA	NA
ES	IZ3645	0.625727	NA	NA	0.604789	NA	NA
ES	IZ3646	0.635648	NA	NA	0.585609	NA	NA
ES	IZ3647	0.623625	NA	NA	0.733766	NA	NA
ES	IZ3648	0.703794	NA	NA	0.710418	NA	NA
ES	IZ3649	1.14366	NA	NA	1.07728	NA	NA
ES	IZ3650	1.08991	NA	NA	0.7296	NA	NA
ES	IZ3651	0.897159	NA	NA	0.70372	NA	NA
ES	IZ3652	0.768652	NA	NA	0.73211	NA	NA
ES	IZ3653	0.611917	NA	NA	0.646529	NA	NA
ES	IZ3654	0.804393	NA	NA	0.823521	NA	NA
ES	IZ3655	0.760238	NA	NA	0.643629	NA	NA
ES	IZ3656	0.703204	NA	NA	0.799704	NA	NA
ES	IZ3657	0.756037	NA	NA	0.644039	NA	NA
ES	IZ3658	0.730828	NA	NA	0.716237	NA	NA
ES	IZ3659	0.783057	NA	NA	0.807647	NA	NA
ES	IZ3660	0.877342	NA	NA	0.889873	NA	NA
ES	IZ3661	0.868956	NA	NA	0.878184	NA	NA
ES	IZ3662	0.734102	NA	NA	0.643192	NA	NA
ES	IZ3663	0.629327	NA	NA	0.592691	NA	NA
ES	IZ3664	0.650373	NA	NA	0.587695	NA	NA
ES	IZ3665	0.739826	NA	NA	0.60396	NA	NA
ES	IZ3666	0.755152	NA	NA	0.603556	NA	NA
ES	IZ3667	0.699008	NA	NA	0.694563	NA	NA
ES	IZ3668	0.776466	NA	NA	0.788862	NA	NA
ES	IZ3669	0.786679	NA	NA	0.767151	NA	NA
ES	IZ3670	0.576484	NA	NA	0.595208	NA	NA
ES	IZ3671	0.955112	NA	NA	0.895316	NA	NA
ES	IZ3672	0.93199	NA	NA	0.976699	NA	NA
ES	IZ3673	0.547028	NA	NA	0.435309	NA	NA
ES	IZ3674	0.714022	NA	NA	0.625273	NA	NA
ES	IZ3675	0.851537	NA	NA	0.841467	NA	NA
ES	IZ3676	0.772864	NA	NA	0.743827	NA	NA
ES	IZ3677	1.00104	NA	NA	0.998407	NA	NA
ES	IZ3678	0.843405	NA	NA	0.881103	NA	NA
ES	IZ3679	0.602907	NA	NA	0.477094	NA	NA
ES	IZ3680	0.836522	NA	NA	0.864034	NA	NA
ES	IZ3681	0.690598	NA	NA	0.845638	NA	NA
ES	IZ3682	0.845801	NA	NA	0.813487	NA	NA
ES	IZ3683	0.823291	NA	NA	0.85649	NA	NA
ES	IZ3684	0.790881	NA	NA	0.807237	NA	NA
ES	IZ3685	0.792975	NA	NA	0.641965	NA	NA
ES	IZ3686	0.783075	NA	NA	0.757567	NA	NA
ES	IZ3687	0.950612	NA	NA	0.895713	NA	NA
ES	IZ3688	0.939492	NA	NA	0.889873	NA	NA
ES	IZ3689	0.793283	NA	NA	0.761326	NA	NA
ES	IZ3690	0.813377	NA	NA	0.801389	NA	NA
ES	IZ3691	0.759062	NA	NA	0.674088	NA	NA
ES	IZ3692	0.805882	NA	NA	0.603541	NA	NA
ES	IZ3693	1.12115	NA	NA	1.17455	NA	NA
ES	IZ3694	0.935898	NA	NA	0.914958	NA	NA
ES	IZ3695	0.613731	NA	NA	0.809746	NA	NA
ES	IZ3696	1.16799	NA	NA	1.28389	NA	NA
ES	IZ3697	1.05359	NA	NA	0.990892	NA	NA
ES	IZ3698	0.86652	NA	NA	0.874001	NA	NA
ES	IZ3699	0.989058	NA	NA	0.825609	NA	NA
ES	IZ3700	0.910073	NA	NA	0.913666	NA	NA
ES	IZ3701	0.728122	NA	NA	0.748812	NA	NA
ES	IZ3702	0.703795	NA	NA	0.696215	NA	NA
ES	IZ3703	0.731418	NA	NA	0.651551	NA	NA
ES	IZ3704	0.694788	NA	NA	0.588111	NA	NA
ES	IZ3705	0.468353	NA	NA	0.374781	NA	NA
ES	IZ3706	0.70801	NA	NA	0.84397	NA	NA
ES	IZ3707	0.737723	NA	NA	0.820148	NA	NA
ES	IZ3708	0.635943	NA	NA	0.758834	NA	NA
ES	IZ3709	0.671969	NA	NA	0.747968	NA	NA
ES	IZ3710	1.00107	NA	NA	1.05223	NA	NA
ES	IZ3711	1.00467	NA	NA	1.1019	NA	NA
ES	IZ3712	0.98666	NA	NA	1.01887	NA	NA
ES	IZ3713	0.993856	NA	NA	1.09692	NA	NA
ES	IZ3714	1.195	NA	NA	1.21336	NA	NA
ES	IZ3715	0.865945	NA	NA	0.91493	NA	NA
ES	IZ3716	1.03287	NA	NA	1.09355	NA	NA
ES	IZ3717	0.956614	NA	NA	0.938312	NA	NA
ES	IZ3718	0.591502	NA	NA	0.555962	NA	NA
ES	IZ3719	0.565081	NA	NA	0.540934	NA	NA
ES	IZ3720	0.497227	NA	NA	0.485019	NA	NA
ES	IZ3721	0.511041	NA	NA	0.393179	NA	NA
ES	IZ3722	0.536252	NA	NA	0.460799	NA	NA
